gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM14_RS10420	2008612	2009178	D	STM14_RS10420	hydrolase,hydrolase	STM14_RS10425 // STM14_RS10420	NC_016856.1	WP_000916144.1	588858	NA	NA	STM14_RS10420,WP_000916144.1,RS10420	WP_000916144.1,hydrolase
STM14_RS10425	2009175	2009993	D	STM14_RS10425	DUF72 domain-containing protein,DUF72 domain-containing protein	STM14_RS10425 // STM14_RS10420	NC_016856.1	WP_000639226.1	588858	NA	NA	STM14_RS10425,WP_000639226.1,RS10425	WP_000639226.1,DUF72 domain-containing protein
STM14_RS10430	2010046	2010441	D	STM14_RS10430	membrane protein,membrane protein	cmoB // cmoA // STM14_RS10430	NC_016856.1	WP_000252975.1	588858	NA	NA	STM14_RS10430,WP_000252975.1,RS10430	WP_000252975.1,membrane protein
STM14_RS10435	2010482	2011225	D	cmoA	carboxy-S-adenosyl-L-methionine synthase,carboxy-S-adenosyl-L-methionine synthase CmoA	cmoB // cmoA // STM14_RS10430	NC_016856.1	WP_000019609.1	588858	NA	NA	STM14_RS10435,cmoA,WP_000019609.1,RS10435	WP_000019609.1,carboxy-S-adenosyl-L-methionine synthase,CmoA
STM14_RS10440	2011222	2012193	D	cmoB	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	cmoB // cmoA // STM14_RS10430	NC_016856.1	WP_000569041.1	588858	NA	NA	STM14_RS10440,cmoB,WP_000569041.1,RS10440	WP_000569041.1,CmoB,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase
STM14_RS24940	2012242	2012451	R	STM14_RS24940	hypothetical protein,hypothetical protein	STM14_RS24940	NC_016856.1	WP_071525142.1	588858	NA	NA	STM14_RS24940,WP_071525142.1,RS24940	WP_071525142.1,hypothetical protein
STM14_RS10445	2012429	2013175	R	cutC	copper homeostasis protein,copper homeostasis protein CutC	STM14_RS10450 // cutC	NC_016856.1	WP_001185770.1	588858	NA	NA	STM14_RS10445,cutC,WP_001185770.1,RS10445	WP_001185770.1,copper homeostasis protein,CutC
STM14_RS10450	2013195	2013764	R	STM14_RS10450	VOC family protein,VOC family protein	STM14_RS10450 // cutC	NC_016856.1	WP_000024794.1	588858	NA	NA	STM14_RS10450,WP_000024794.1,RS10450	WP_000024794.1,VOC family protein
STM14_RS10455	2014001	2015734	D	STM14_RS10455	arginine--tRNA ligase,arginine--tRNA ligase	STM14_RS10455	NC_016856.1	WP_001025361.1	588858	NA	NA	STM14_RS10455,WP_001025361.1,RS10455	WP_001025361.1,arginine--tRNA ligase
STM14_RS10460	2015923	2017794	D	STM14_RS10460	penicillin-binding protein 2,penicillin-binding protein 2	STM14_RS10460	NC_016856.1	WP_000142877.1	588858	NA	NA	STM14_RS10460,WP_000142877.1,RS10460	WP_000142877.1,penicillin-binding protein 2
STM14_RS10465	2017848	2018987	R	STM14_RS10465	glycoside hydrolase family 105 protein,glycoside hydrolase family 105 protein	STM14_RS10465	NC_016856.1	WP_000989908.1	588858	NA	NA	STM14_RS10465,WP_000989908.1,RS10465	WP_000989908.1,glycoside hydrolase family 105 protein
STM14_RS10470	2019224	2019616	R	flhE	flagellar biosynthesis protein,flagellar biosynthesis protein FlhE	flhB // flhA // flhE	NC_016856.1	WP_001233619.1	588858	NA	NA	STM14_RS10470,flhE,WP_001233619.1,RS10470	WP_001233619.1,flagellar biosynthesis protein,FlhE
STM14_RS10475	2019616	2021694	R	flhA	flagellar biosynthesis protein,flagellar biosynthesis protein FlhA	flhB // flhA // flhE	NC_016856.1	WP_000002386.1	588858	NA	NA	STM14_RS10475,flhA,WP_000002386.1,RS10475	WP_000002386.1,flagellar biosynthesis protein,FlhA
STM14_RS10480	2021687	2022838	R	flhB	flagellar biosynthetic protein,flagellar biosynthetic protein FlhB	flhB // flhA // flhE	NC_016856.1	WP_000797081.1	588858	NA	NA	STM14_RS10480,flhB,WP_000797081.1,RS10480	WP_000797081.1,flagellar biosynthetic protein,FlhB
STM14_RS10485	2023032	2023676	R	cheZ	protein phosphatase,protein phosphatase CheZ	STM14_RS10500 // STM14_RS10495 // STM14_RS10490 // cheZ	NC_016856.1	WP_000983586.1	588858	NA	NA	STM14_RS10485,cheZ,WP_000983586.1,RS10485	WP_000983586.1,CheZ,protein phosphatase
STM14_RS10490	2023687	2024076	R	STM14_RS10490	two-component system response regulator,two-component system response regulator	STM14_RS10500 // STM14_RS10495 // STM14_RS10490 // cheZ	NC_016856.1	WP_000763861.1	588858	NA	NA	STM14_RS10490,WP_000763861.1,RS10490	WP_000763861.1,two-component system response regulator
STM14_RS10495	2024094	2025143	R	STM14_RS10495	chemotaxis response regulator protein-glutamate methylesterase,chemotaxis response regulator protein-glutamate methylesterase	STM14_RS10500 // STM14_RS10495 // STM14_RS10490 // cheZ	NC_016856.1	WP_000036392.1	588858	NA	NA	STM14_RS10495,WP_000036392.1,RS10495	WP_000036392.1,chemotaxis response regulator protein-glutamate methylesterase
STM14_RS10500	2025140	2026006	R	STM14_RS10500	chemotaxis protein methyltransferase,chemotaxis protein methyltransferase	STM14_RS10500 // STM14_RS10495 // STM14_RS10490 // cheZ	NC_016856.1	WP_000204362.1	588858	NA	NA	STM14_RS10500,WP_000204362.1,RS10500	WP_000204362.1,chemotaxis protein methyltransferase
STM14_RS10505	2026160	2027821	R	STM14_RS10505	methyl-accepting chemotaxis protein II,methyl-accepting chemotaxis protein II	STM14_RS10505	NC_016856.1	WP_000483274.1	588858	NA	NA	STM14_RS10505,WP_000483274.1,RS10505	WP_000483274.1,methyl-accepting chemotaxis protein II
STM14_RS10510	2028058	2028561	R	cheW	chemotaxis protein,chemotaxis protein CheW	motA // motB // cheA // cheW	NC_016856.1	WP_000147295.1	588858	NA	NA	STM14_RS10510,cheW,WP_000147295.1,RS10510	WP_000147295.1,chemotaxis protein,CheW
STM14_RS10515	2028582	2030597	R	cheA	chemotaxis protein,chemotaxis protein CheA	motA // motB // cheA // cheW	NC_016856.1	WP_000061302.1	588858	NA	NA	STM14_RS10515,cheA,WP_000061302.1,RS10515	WP_000061302.1,CheA,chemotaxis protein
STM14_RS10520	2030602	2031531	R	motB	motility protein B,motility protein B	motA // motB // cheA // cheW	NC_016856.1	WP_000795653.1	588858	NA	NA	STM14_RS10520,motB,WP_000795653.1,RS10520	WP_000795653.1,MotB,motility protein B
STM14_RS10525	2031528	2032415	R	motA	flagellar motor stator protein,flagellar motor stator protein MotA	motA // motB // cheA // cheW	NC_016856.1	WP_000906312.1	588858	NA	NA	STM14_RS10525,motA,WP_000906312.1,RS10525	WP_000906312.1,flagellar motor stator protein,MotA
STM14_RS10530	2032540	2033124	R	flhC	flagellar transcriptional regulator,flagellar transcriptional regulator FlhC	flhD // flhC	NC_016856.1	WP_000605987.1	588858	NA	NA	STM14_RS10530,flhC,WP_000605987.1,RS10530	WP_000605987.1,flagellar transcriptional regulator,FlhC
STM14_RS10535	2033121	2033471	R	flhD	flagellar transcriptional regulator,flagellar transcriptional regulator FlhD	flhD // flhC	NC_016856.1	WP_000537050.1	588858	NA	NA	STM14_RS10535,flhD,WP_000537050.1,RS10535	WP_000537050.1,flagellar transcriptional regulator,FlhD
STM14_RS10540	2034145	2034261	D	STM14_RS10540	hypothetical protein,hypothetical protein	STM14_RS10545 // STM14_RS10540	NC_016856.1	WP_001617301.1	588858	NA	NA	STM14_RS10540,WP_001617301.1,RS10540	WP_001617301.1,hypothetical protein
STM14_RS10545	2034258	2034686	D	STM14_RS10545	universal stress protein C,universal stress protein C	STM14_RS10545 // STM14_RS10540	NC_016856.1	WP_000122606.1	588858	NA	NA	STM14_RS10545,WP_000122606.1,RS10545	WP_000122606.1,universal stress protein C
STM14_RS10550	2034704	2036125	R	STM14_RS10550	trehalose-6-phosphate synthase,trehalose-6-phosphate synthase	STM14_RS10555 // STM14_RS10550	NC_016856.1	WP_000089042.1	588858	NA	NA	STM14_RS10550,WP_000089042.1,RS10550	WP_000089042.1,trehalose-6-phosphate synthase
STM14_RS10555	2036100	2036903	R	STM14_RS10555	trehalose-phosphate phosphatase,trehalose-phosphate phosphatase	STM14_RS10555 // STM14_RS10550	NC_016856.1	WP_000830111.1	588858	NA	NA	STM14_RS10555,WP_000830111.1,RS10555	WP_000830111.1,trehalose-phosphate phosphatase
STM14_RS10560	2037126	2037308	R	STM14_RS10560	hypothetical protein,hypothetical protein	STM14_RS10560	NC_016856.1	WP_000202368.1	588858	NA	NA	STM14_RS10560,WP_000202368.1,RS10560	WP_000202368.1,hypothetical protein
STM14_RS10565	2037537	2038094	R	STM14_RS10565	DJ-1 family protein,DJ-1 family protein	STM14_RS10565	NC_016856.1	WP_000754800.1	588858	NA	NA	STM14_RS10565,WP_000754800.1,RS10565	WP_000754800.1,DJ-1 family protein
STM14_RS10570	2038645	2039148	D	STM14_RS10570	ferritin,ferritin	STM14_RS10570	NC_016856.1	WP_000741707.1	588858	NA	NA	STM14_RS10570,WP_000741707.1,RS10570	WP_000741707.1,ferritin
STM14_RS10575	2039327	2039965	R	STM14_RS10575	hypothetical protein,hypothetical protein	STM14_RS10575	NC_016856.1	WP_000684804.1	588858	NA	NA	STM14_RS10575,WP_000684804.1,RS10575	WP_000684804.1,hypothetical protein
STM14_RS10580	2040221	2040556	D	STM14_2352	Putative outer membrane lipoprotein,hypothetical protein	STM14_2352	NC_016856.1	WP_000803229.1	588858	NA	NA	STM14_RS10580,STM14_2352,WP_000803229.1,RS10580	WP_000803229.1,Putative outer membrane lipoprotein
STM14_RS10585	2040796	2041293	D	STM14_RS10585	H-type ferritin,H-type ferritin	STM14_RS10585	NC_016856.1	WP_000920612.1	588858	NA	NA	STM14_RS10585,WP_000920612.1,RS10585	WP_000920612.1,H-type ferritin
STM14_RS10590	2041339	2041578	R	STM14_RS10590	DUF2492 domain-containing protein,DUF2492 domain-containing protein	STM14_RS10590	NC_016856.1	WP_000377238.1	588858	NA	NA	STM14_RS10590,WP_000377238.1,RS10590	WP_000377238.1,DUF2492 domain-containing protein
STM14_RS10595	2041805	2043016	D	tyrP	tyrosine transporter,tyrosine transporter TyrP	tyrP	NC_016856.1	WP_001562965.1	588858	NA	NA	STM14_RS10595,tyrP,WP_001562965.1,RS10595	WP_001562965.1,tyrosine transporter,TyrP
STM14_RS10600	2043091	2043756	R	STM14_RS10600	YecA family protein,YecA family protein	STM14_RS10600	NC_016856.1	WP_000781520.1	588858	NA	NA	STM14_RS10600,WP_000781520.1,RS10600	WP_000781520.1,YecA family protein
STM14_RS10605	2043994	2044320	R	STM14_RS10605	glucose-6-phosphate dehydrogenase,glucose-6-phosphate dehydrogenase	STM14_RS10605	NC_016856.1	WP_000240837.1	588858	NA	NA	STM14_RS10605,WP_000240837.1,RS10605	WP_000240837.1,glucose-6-phosphate dehydrogenase
STM14_RS10610	2044533	2045972	R	STM14_RS10610	cell wall-associated hydrolase,cell wall-associated hydrolase	STM14_RS10610	NC_016856.1	WP_010989033.1	588858	NA	NA	STM14_RS10610,WP_010989033.1,RS10610	WP_010989033.1,cell wall-associated hydrolase
STM14_RS10615	2046185	2046517	R	STM14_RS10615	membrane protein,membrane protein	STM14_RS10615	NC_016856.1	WP_001682427.1	588858	NA	NA	STM14_RS10615,WP_001682427.1,RS10615	WP_001682427.1,membrane protein
STM14_RS10620	2046767	2046853	NA	STM14_RS10620	tRNA-Leu	STM14_RS10630 // STM14_RS10625 // STM14_RS10620	NA	NA	NA	NA	NA	STM14_RS10620,RS10620	
STM14_RS10625	2046865	2046938	NA	STM14_RS10625	tRNA-Cys	STM14_RS10630 // STM14_RS10625 // STM14_RS10620	NA	NA	NA	NA	NA	STM14_RS10625,RS10625	
STM14_RS10630	2046991	2047066	NA	STM14_RS10630	tRNA-Gly	STM14_RS10630 // STM14_RS10625 // STM14_RS10620	NA	NA	NA	NA	NA	STM14_RS10630,RS10630	
STM14_RS10635	2047218	2047766	R	STM14_RS10635	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	STM14_RS10635	NC_016856.1	WP_001160192.1	588858	NA	NA	STM14_RS10635,WP_001160192.1,RS10635	WP_001160192.1,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
STM14_RS10640	2047823	2049655	R	STM14_RS10640	excinuclease ABC subunit C,excinuclease ABC subunit C	uvrY // STM14_RS10640	NC_016856.1	WP_001289464.1	588858	NA	NA	STM14_RS10640,WP_001289464.1,RS10640	WP_001289464.1,excinuclease ABC subunit C
STM14_RS10645	2049652	2050308	R	uvrY	two-component system response regulator,two-component system response regulator UvrY	uvrY // STM14_RS10640	NC_016856.1	WP_000611323.1	588858	GerE	UVRY_ECOLI	STM14_RS10645,uvrY,WP_000611323.1,RS10645,PF00196.18	WP_000611323.1,two-component system response regulator,UvrY,GerE
STM14_RS10650	2050620	2050775	D	STM14_2366	Putative inner membrane protein,hypothetical protein	STM14_RS10655 // STM14_2366	NC_016856.1	WP_000546186.1	588858	NA	NA	STM14_RS10650,STM14_2366,WP_000546186.1,RS10650	WP_000546186.1,Putative inner membrane protein
STM14_RS10655	2050772	2050996	D	STM14_RS10655	hypothetical protein,hypothetical protein	STM14_RS10655 // STM14_2366	NC_016856.1	WP_000106483.1	588858	NA	NA	STM14_RS10655,WP_000106483.1,RS10655	WP_000106483.1,hypothetical protein
STM14_RS10660	2051063	2051785	R	sdiA	transcriptional regulator,transcriptional regulator SdiA	sdiA	NC_016856.1	WP_001157166.1	588858	GerE	SDIA_ECOLI	STM14_RS10660,sdiA,WP_001157166.1,RS10660,PF00196.18	WP_001157166.1,SdiA,transcriptional regulator,GerE
STM14_RS10665	2052017	2052769	R	yecC	L-cystine ABC transporter ATP-binding protein,L-cystine ABC transporter ATP-binding protein YecC	STM14_RS10675 // STM14_RS10670 // yecC	NC_016856.1	WP_001273026.1	588858	NA	NA	STM14_RS10665,yecC,WP_001273026.1,RS10665	WP_001273026.1,L-cystine ABC transporter ATP-binding protein,YecC
STM14_RS10670	2052766	2053434	R	STM14_RS10670	ABC transporter permease,ABC transporter permease	STM14_RS10675 // STM14_RS10670 // yecC	NC_016856.1	WP_001158238.1	588858	NA	NA	STM14_RS10670,WP_001158238.1,RS10670	WP_001158238.1,ABC transporter permease
STM14_RS10675	2053455	2054441	R	STM14_RS10675	D-cysteine desulfhydrase,D-cysteine desulfhydrase	STM14_RS10675 // STM14_RS10670 // yecC	NC_016856.1	WP_001128180.1	588858	NA	NA	STM14_RS10675,WP_001128180.1,RS10675	WP_001128180.1,D-cysteine desulfhydrase
STM14_RS10680	2054595	2055395	R	STM14_RS10680	amino acid ABC transporter substrate-binding protein,amino acid ABC transporter substrate-binding protein	STM14_RS10680	NC_016856.1	WP_000761635.1	588858	NA	NA	STM14_RS10680,WP_000761635.1,RS10680	WP_000761635.1,amino acid ABC transporter substrate-binding protein
STM14_RS10685	2055542	2056093	R	fliZ	flagellar protein,protein FliZ	fliZ	NC_016856.1	WP_000218080.1	588858	-	FLIZ_ECOLI	STM14_RS10685,fliZ,WP_000218080.1,RS10685,-	WP_000218080.1,flagellar protein,FliZ,-
STM14_RS10690	2056152	2056871	R	fliA	RNA polymerase sigma factor,RNA polymerase sigma factor FliA	fliA	NC_016856.1	WP_001087453.1	588858	NA	NA	STM14_RS10690,fliA,WP_001087453.1,RS10690	WP_001087453.1,FliA,RNA polymerase sigma factor
STM14_RS10695	2057140	2057598	R	STM14_RS10695	IS200/IS605 family transposase IS200F,IS200/IS605 family transposase IS200F	fliB // STM14_RS24945 // STM14_RS10695	NC_016856.1	WP_000502119.1	588858	NA	NA	STM14_RS10695,WP_000502119.1,RS10695	WP_000502119.1,IS200/IS605 family transposase IS200F
STM14_RS24945	2057555	2057743	R	STM14_RS24945	hypothetical protein,hypothetical protein	fliB // STM14_RS24945 // STM14_RS10695	NC_016856.1	WP_001542475.1	588858	NA	NA	STM14_RS24945,WP_001542475.1,RS24945	WP_001542475.1,hypothetical protein
STM14_RS10700	2057779	2058984	R	fliB	lysine-N-methylase,lysine-N-methylase	fliB // STM14_RS24945 // STM14_RS10695	NC_016856.1	WP_000659236.1	588858	NA	NA	STM14_RS10700,fliB,WP_000659236.1,RS10700	WP_000659236.1,FliB,lysine-N-methylase
STM14_RS10705	2059063	2060550	R	fliC	flagellin,flagellin FliC	fliC	NC_016856.1	WP_000079805.1	588858	NA	NA	STM14_RS10705,fliC,WP_000079805.1,RS10705	WP_000079805.1,flagellin,FliC
STM14_RS10710	2060807	2062210	D	STM14_RS10710	flagellar hook-associated protein 2,flagellar hook-associated protein 2	fliT // fliS // STM14_RS10710	NC_016856.1	WP_000146802.1	588858	NA	NA	STM14_RS10710,WP_000146802.1,RS10710	WP_000146802.1,flagellar hook-associated protein 2
STM14_RS10715	2062225	2062632	D	fliS	flagellar protein,flagellar protein FliS	fliT // fliS // STM14_RS10710	NC_016856.1	WP_000287764.1	588858	NA	NA	STM14_RS10715,fliS,WP_000287764.1,RS10715	WP_000287764.1,flagellar protein,FliS
STM14_RS10720	2062632	2063000	D	fliT	flagellar protein,flagellar protein FliT	fliT // fliS // STM14_RS10710	NC_016856.1	WP_000204899.1	588858	NA	NA	STM14_RS10720,fliT,WP_000204899.1,RS10720	WP_000204899.1,flagellar protein,FliT
STM14_RS10725	2063072	2064556	D	STM14_RS10725	alpha-amylase,alpha-amylase	STM14_RS10725	NC_016856.1	WP_000795487.1	588858	NA	NA	STM14_RS10725,WP_000795487.1,RS10725	WP_000795487.1,alpha-amylase
STM14_RS10730	2064596	2065021	R	STM14_RS10730	lipoprotein,lipoprotein	STM14_RS10730	NC_016856.1	WP_000754695.1	588858	NA	NA	STM14_RS10730,WP_000754695.1,RS10730	WP_000754695.1,lipoprotein
STM14_RS10735	2065147	2066412	D	STM14_RS10735	YeeE/YedE family protein,YeeE/YedE family protein	STM14_RS10740 // STM14_RS10735	NC_016856.1	WP_000580669.1	588858	NA	NA	STM14_RS10735,WP_000580669.1,RS10735	WP_000580669.1,YeeE/YedE family protein
STM14_RS10740	2066409	2066642	D	STM14_RS10740	SirA-like protein,SirA-like protein	STM14_RS10740 // STM14_RS10735	NC_016856.1	WP_000790504.1	588858	NA	NA	STM14_RS10740,WP_000790504.1,RS10740	WP_000790504.1,SirA-like protein
STM14_RS10745	2066907	2067293	D	STM14_2387	Putative 50S ribosomal protein,hypothetical protein	STM14_2387	NC_016856.1	WP_000639596.1	588858	NA	NA	STM14_RS10745,STM14_2387,WP_000639596.1,RS10745	WP_000639596.1,Putative 50S ribosomal protein
STM14_RS10750	2067413	2067727	R	fliE	flagellar hook-basal body complex protein,flagellar hook-basal body complex protein FliE	fliE	NC_016856.1	WP_000719036.1	588858	NA	NA	STM14_RS10750,fliE,WP_000719036.1,RS10750	WP_000719036.1,flagellar hook-basal body complex protein,FliE
STM14_RS10755	2067944	2069626	D	STM14_RS10755	flagellar M-ring protein,flagellar M-ring protein	fliK // fliJ // fliI // fliH // fliG // STM14_RS10755	NC_016856.1	WP_001276834.1	588858	NA	NA	STM14_RS10755,WP_001276834.1,RS10755	WP_001276834.1,flagellar M-ring protein
STM14_RS10760	2069619	2070614	D	fliG	flagellar motor switch protein,flagellar motor switch protein FliG	fliK // fliJ // fliI // fliH // fliG // STM14_RS10755	NC_016856.1	WP_000067735.1	588858	NA	NA	STM14_RS10760,fliG,WP_000067735.1,RS10760	WP_000067735.1,flagellar motor switch protein,FliG
STM14_RS10765	2070607	2071314	D	fliH	flagellar assembly protein,flagellar assembly protein FliH	fliK // fliJ // fliI // fliH // fliG // STM14_RS10755	NC_016856.1	WP_000064163.1	588858	NA	NA	STM14_RS10765,fliH,WP_000064163.1,RS10765	WP_000064163.1,flagellar assembly protein,FliH
STM14_RS10770	2071314	2072684	D	fliI	flagellum-specific ATP synthase,flagellum-specific ATP synthase	fliK // fliJ // fliI // fliH // fliG // STM14_RS10755	NC_016856.1	WP_000213257.1	588858	NA	NA	STM14_RS10770,fliI,WP_000213257.1,RS10770	WP_000213257.1,flagellum-specific ATP synthase,FliI
STM14_RS10775	2072706	2073149	D	fliJ	flagellar protein,flagellar protein FliJ	fliK // fliJ // fliI // fliH // fliG // STM14_RS10755	NC_016856.1	WP_000046981.1	588858	NA	NA	STM14_RS10775,fliJ,WP_000046981.1,RS10775	WP_000046981.1,flagellar protein,FliJ
STM14_RS10780	2073146	2074363	D	fliK	flagellar hook-length control protein,flagellar hook-length control protein FliK	fliK // fliJ // fliI // fliH // fliG // STM14_RS10755	NC_016856.1	WP_000631669.1	588858	NA	NA	STM14_RS10780,fliK,WP_000631669.1,RS10780	WP_000631669.1,flagellar hook-length control protein,FliK
STM14_RS10785	2074468	2074935	D	fliL	flagellar basal body-associated protein,flagellar basal body-associated protein FliL	fliR // fliQ // fliP // fliO // fliN // fliM // fliL	NC_016856.1	WP_000132169.1	588858	NA	NA	STM14_RS10785,fliL,WP_000132169.1,RS10785	WP_000132169.1,flagellar basal body-associated protein,FliL
STM14_RS10790	2074940	2075944	D	fliM	flagellar motor switch protein,flagellar motor switch protein FliM	fliR // fliQ // fliP // fliO // fliN // fliM // fliL	NC_016856.1	WP_000502811.1	588858	NA	NA	STM14_RS10790,fliM,WP_000502811.1,RS10790	WP_000502811.1,flagellar motor switch protein,FliM
STM14_RS10795	2075941	2076354	D	fliN	flagellar motor switch protein,flagellar motor switch protein FliN	fliR // fliQ // fliP // fliO // fliN // fliM // fliL	NC_016856.1	WP_001282115.1	588858	NA	NA	STM14_RS10795,fliN,WP_001282115.1,RS10795	WP_001282115.1,flagellar motor switch protein,FliN
STM14_RS10800	2076354	2076731	D	fliO	flagellar protein,flagellar protein FliO	fliR // fliQ // fliP // fliO // fliN // fliM // fliL	NC_016856.1	WP_000978276.1	588858	NA	NA	STM14_RS10800,fliO,WP_000978276.1,RS10800	WP_000978276.1,flagellar protein,FliO
STM14_RS10805	2076731	2077468	D	fliP	flagellar biosynthetic protein,flagellar biosynthetic protein FliP	fliR // fliQ // fliP // fliO // fliN // fliM // fliL	NC_016856.1	WP_001253410.1	588858	NA	NA	STM14_RS10805,fliP,WP_001253410.1,RS10805	WP_001253410.1,flagellar biosynthetic protein,FliP
STM14_RS10810	2077478	2077747	D	fliQ	flagellar biosynthetic protein,flagellar biosynthetic protein FliQ	fliR // fliQ // fliP // fliO // fliN // fliM // fliL	NC_016856.1	WP_000187355.1	588858	NA	NA	STM14_RS10810,fliQ,WP_000187355.1,RS10810	WP_000187355.1,flagellar biosynthetic protein,FliQ
STM14_RS10815	2077756	2078550	D	fliR	flagellar biosynthesis protein,flagellar biosynthesis protein FliR	fliR // fliQ // fliP // fliO // fliN // fliM // fliL	NC_016856.1	WP_000616953.1	588858	NA	NA	STM14_RS10815,fliR,WP_000616953.1,RS10815	WP_000616953.1,flagellar biosynthesis protein,FliR
STM14_RS10820	2078832	2079455	D	rcsA	helix-turn-helix transcriptional regulator,helix-turn-helix transcriptional regulator	rcsA	NC_016856.1	WP_000103974.1	588858	GerE	RCSA_ECOLI	STM14_RS10820,rcsA,WP_000103974.1,RS10820,PF00196.18	WP_000103974.1,helix-turn-helix transcriptional regulator,RcsA,GerE
STM14_RS10825	2079494	2079691	R	STM14_RS10825	hypothetical protein,hypothetical protein	STM14_RS10825	NC_016856.1	WP_000978758.1	588858	NA	NA	STM14_RS10825,WP_000978758.1,RS10825	WP_000978758.1,hypothetical protein
STM14_RS10830	2079817	2080044	D	STM14_RS10830	DUF2525 domain-containing protein,DUF2525 domain-containing protein	STM14_RS10830	NC_016856.1	WP_000844798.1	588858	NA	NA	STM14_RS10830,WP_000844798.1,RS10830	WP_000844798.1,DUF2525 domain-containing protein
STM14_RS10835	2080354	2081169	D	STM14_RS10835	mannosyl-3-phosphoglycerate phosphatase-related protein,mannosyl-3-phosphoglycerate phosphatase-related protein	STM14_RS10835	NC_016856.1	WP_000948794.1	588858	NA	NA	STM14_RS10835,WP_000948794.1,RS10835	WP_000948794.1,mannosyl-3-phosphoglycerate phosphatase-related protein
STM14_RS10840	2081148	2082860	R	STM14_RS10840	cellulose synthesis regulatory protein,cellulose synthesis regulatory protein	STM14_RS10840	NC_016856.1	WP_001119821.1	588858	NA	NA	STM14_RS10840,WP_001119821.1,RS10840	WP_001119821.1,cellulose synthesis regulatory protein
STM14_RS10845	2083025	2083270	R	STM14_RS10845	DUF2158 domain-containing protein,DUF2158 domain-containing protein	STM14_RS10850 // STM14_RS10845	NC_016856.1	WP_001178599.1	588858	NA	NA	STM14_RS10845,WP_001178599.1,RS10845	WP_001178599.1,DUF2158 domain-containing protein
STM14_RS10850	2083287	2084198	R	STM14_RS10850	DUF808 domain-containing protein,DUF808 domain-containing protein	STM14_RS10850 // STM14_RS10845	NC_016856.1	WP_000929134.1	588858	NA	NA	STM14_RS10850,WP_000929134.1,RS10850	WP_000929134.1,DUF808 domain-containing protein
STM14_RS10855	2084374	2085294	D	yedA	drug/metabolite exporter,drug/metabolite exporter YedA	yedA	NC_016856.1	WP_001212264.1	588858	NA	NA	STM14_RS10855,yedA,WP_001212264.1,RS10855	WP_001212264.1,drug/metabolite exporter,YedA
STM14_RS10860	2085283	2085753	R	STM14_RS10860	very short patch repair endonuclease,very short patch repair endonuclease	STM14_RS10865 // STM14_RS10860	NC_016856.1	WP_000785978.1	588858	NA	NA	STM14_RS10860,WP_000785978.1,RS10860	WP_000785978.1,very short patch repair endonuclease
STM14_RS10865	2085734	2087164	R	STM14_RS10865	DNA cytosine methyltransferase,DNA cytosine methyltransferase	STM14_RS10865 // STM14_RS10860	NC_016856.1	WP_001157322.1	588858	NA	NA	STM14_RS10865,WP_001157322.1,RS10865	WP_001157322.1,DNA cytosine methyltransferase
STM14_RS10870	2087238	2087933	R	STM14_RS10870	phosphohydrolase,phosphohydrolase	STM14_RS10870	NC_016856.1	WP_000377041.1	588858	NA	NA	STM14_RS10870,WP_000377041.1,RS10870	WP_000377041.1,phosphohydrolase
STM14_RS10875	2088025	2088324	R	STM14_RS10875	membrane protein,membrane protein	STM14_RS10875	NC_016856.1	WP_000107430.1	588858	NA	NA	STM14_RS10875,WP_000107430.1,RS10875	WP_000107430.1,membrane protein
STM14_RS10880	2088974	2090170	D	STM14_RS10880	porin OmpS1,porin OmpS1	STM14_RS10880	NC_016856.1	WP_001080680.1	588858	NA	NA	STM14_RS10880,WP_001080680.1,RS10880	WP_001080680.1,porin OmpS1
STM14_RS24955	2090431	2090619	R	STM14_RS24955	hypothetical protein,hypothetical protein	cspJ // STM14_RS24955	NC_016856.1	WP_024131109.1	588858	NA	NA	STM14_RS24955,WP_024131109.1,RS24955	WP_024131109.1,hypothetical protein
STM14_RS10885	2090630	2090842	R	cspJ	cold-shock protein,cold-shock protein CspJ	cspJ // STM14_RS24955	NC_016856.1	WP_000208509.1	588858	CSD	-	STM14_RS10885,cspJ,WP_000208509.1,RS10885,PF00313.21	WP_000208509.1,cold-shock protein,CspJ,CSD
STM14_RS10890	2091297	2092565	R	umuC	protein,protein UmuC	umuD // umuC	NC_016856.1	WP_000457662.1	588858	NA	NA	STM14_RS10890,umuC,WP_000457662.1,RS10890	WP_000457662.1,DNA polymerase V subunit,protein,UmuC
STM14_RS10895	2092568	2092987	R	umuD	protein,protein UmuD	umuD // umuC	NC_016856.1	WP_000394196.1	588858	NA	NA	STM14_RS10895,umuD,WP_000394196.1,RS10895	WP_000394196.1,protein,UmuD
